text_clean,label_id,label_name,svm_pred,bilstm_pred,phobert_pred,deberta_pred,svm_label,bilstm_label,phobert_label,deberta_label,svm_ok,bilstm_ok,phobert_ok,deberta_ok,error_pair
Top1 ca sĩ nhưng k biết hát :)),1,OFFENSIVE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,OFFENSIVE -> CLEAN
VN phải có cái riêng biệt cái tự chủ độc lập toàn đi sau làm sau,1,OFFENSIVE,0,2,0,0,CLEAN,HATE,CLEAN,CLEAN,0,0,0,0,OFFENSIVE -> CLEAN
Ngta đẹp và bán hàng có tiếng lâu năm .và đẹp hơn mặt chó,0,CLEAN,1,2,2,2,OFFENSIVE,HATE,HATE,HATE,0,0,0,0,CLEAN -> HATE
Xạo xạo làm youtube kiếm tiền chứ liệu gì,0,CLEAN,0,1,1,0,CLEAN,OFFENSIVE,OFFENSIVE,CLEAN,1,0,0,1,CLEAN -> OFFENSIVE
Hại não vồn tốn 2 phút của cuộc đời để đọc cái sờ ta tus này và 30s để viết cmt và tốn 2p30s để. Đọc lại cái cmt 🥺😊💐😆,0,CLEAN,1,0,1,2,OFFENSIVE,CLEAN,OFFENSIVE,HATE,0,1,0,0,CLEAN -> OFFENSIVE
"từ dịch này thấy ý thức người nhật xăng đổ nửa bình, nhưng giấy vệ sinh không thể thiếu. không hy sinh bản thân để cứu người khác, nhưng dính dịch thì kéo nhiều người dính theo.",2,HATE,0,2,0,2,CLEAN,HATE,CLEAN,HATE,0,1,0,1,HATE -> CLEAN
"Hôm bữa xin lỗi, tôi nói con này khóc là nước mắt cá sấu thôi , nhung anh này giọng nói đâu phải người dân miền Bắc đâu , mà chửi Bắc này Bắc kia , xúc phạm đến vùng miền người ta .",0,CLEAN,2,2,2,2,HATE,HATE,HATE,HATE,0,0,0,0,CLEAN -> HATE
loại này cần khởi tố cách ly khỏi xã hội,0,CLEAN,0,2,1,2,CLEAN,HATE,OFFENSIVE,HATE,1,0,0,0,CLEAN -> OFFENSIVE
Cô ba vàng giả cái () cát không.😂,2,HATE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
R nó đi ngược chiều gây tai nạn cũng chửi,0,CLEAN,0,0,1,2,CLEAN,CLEAN,OFFENSIVE,HATE,1,1,0,0,CLEAN -> OFFENSIVE
Nguyễn Đức nhìn dị vcđ ra đẹp đ đâu,0,CLEAN,0,2,1,0,CLEAN,HATE,OFFENSIVE,CLEAN,1,0,0,1,CLEAN -> OFFENSIVE
Phò cũng có phò yêu nước chứ 😂,0,CLEAN,2,2,2,0,HATE,HATE,HATE,CLEAN,0,0,0,1,CLEAN -> HATE
. ai khịa thầy là chetme đó nha,2,HATE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
Bữa sau chị chặn đường chị đánh cười ỉa,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
Con nay bo tay,0,CLEAN,2,2,2,1,HATE,HATE,HATE,OFFENSIVE,0,0,0,0,CLEAN -> HATE
Tinh Trùng Khuyết Tật,1,OFFENSIVE,2,2,0,2,HATE,HATE,CLEAN,HATE,0,0,0,0,OFFENSIVE -> CLEAN
nước mĩ văn minh mà sao có thể tồn tại mấy thành phần như vậy lên nói chuyện...?,0,CLEAN,0,1,2,0,CLEAN,OFFENSIVE,HATE,CLEAN,1,0,0,1,CLEAN -> HATE
*ĐÚNG NÓ..,0,CLEAN,0,1,1,0,CLEAN,OFFENSIVE,OFFENSIVE,CLEAN,1,0,0,1,CLEAN -> OFFENSIVE
Quang Minh best xiaolin :v,0,CLEAN,2,2,2,0,HATE,HATE,HATE,CLEAN,0,0,0,1,CLEAN -> HATE
Trend như con cật cũng đi đú,1,OFFENSIVE,1,1,2,1,OFFENSIVE,OFFENSIVE,HATE,OFFENSIVE,1,1,0,1,OFFENSIVE -> HATE
trong khi tao đang đau đầu vì nợ nần thì chúng mày chỉ nghỉ đến việc đit nhau thôi à,2,HATE,0,0,1,2,CLEAN,CLEAN,OFFENSIVE,HATE,0,0,0,1,HATE -> OFFENSIVE
Ba nay mat dai khoe vang cuop chac hai cai tay no di an noi mat dai,0,CLEAN,2,2,2,2,HATE,HATE,HATE,HATE,0,0,0,0,CLEAN -> HATE
Đã vội quên nhanh lời Cụ Thiệu,0,CLEAN,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,1,1,0,1,CLEAN -> HATE
Đường lối của Đảng 😂,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
gê quó òhh,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
Động cơ của các vị là gì?,1,OFFENSIVE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,OFFENSIVE -> CLEAN
Cu Tuấn,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
Phạm Nguyễn Cát Vy cljv con,0,CLEAN,1,1,1,2,OFFENSIVE,OFFENSIVE,OFFENSIVE,HATE,0,0,0,0,CLEAN -> OFFENSIVE
chậm con cặc,1,OFFENSIVE,1,2,2,1,OFFENSIVE,HATE,HATE,OFFENSIVE,1,0,0,1,OFFENSIVE -> HATE
Đủ Thứ Thích Ad đăng bài này cũng là Bồn Kỳ Lắc nè nè nè 🙂,2,HATE,2,2,0,2,HATE,HATE,CLEAN,HATE,1,1,0,1,HATE -> CLEAN
Covid-19 là cái gương chiếu yêu hay gì á :))) biết bao nhiêu bộ mặt ngu dốt lòi ra,2,HATE,1,1,1,1,OFFENSIVE,OFFENSIVE,OFFENSIVE,OFFENSIVE,0,0,0,0,HATE -> OFFENSIVE
Trần Vỹ nếu nó ko đạo nhái thì đâu có tiếng xấu muôn đời,2,HATE,2,2,0,0,HATE,HATE,CLEAN,CLEAN,1,1,0,0,HATE -> CLEAN
"Thì kệ QH chứ ,quan tâm đến chuyện tc ngta làm gì",0,CLEAN,1,1,1,0,OFFENSIVE,OFFENSIVE,OFFENSIVE,CLEAN,0,0,0,1,CLEAN -> OFFENSIVE
Đg leen thjeen đường đó,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
Hết ẳng 🙂 câm mõm lại hết đi,1,OFFENSIVE,2,2,2,0,HATE,HATE,HATE,CLEAN,0,0,0,0,OFFENSIVE -> HATE
Nhục cái lồn gì k biết?:)). Mệt người sủa ngu. Cút,2,HATE,1,1,1,1,OFFENSIVE,OFFENSIVE,OFFENSIVE,OFFENSIVE,0,0,0,0,HATE -> OFFENSIVE
Ông Dần là người Việt gốc Hoa nhưng ông ấy có tâm với nước Việt hơn lũ công giáo Việt Nam rất nhiều. Tuy rằng tư tưởng có chút lệch lạc.,0,CLEAN,0,0,2,2,CLEAN,CLEAN,HATE,HATE,1,1,0,0,CLEAN -> HATE
Bú bóng cao su ha gì cười ghê z abe :)),2,HATE,0,2,0,0,CLEAN,HATE,CLEAN,CLEAN,0,1,0,0,HATE -> CLEAN
20/10 em tăng abe một bó nhan nhé!,0,CLEAN,0,2,2,0,CLEAN,HATE,HATE,CLEAN,1,0,0,1,CLEAN -> HATE
"Chỉ 1/2 đất nước trong nội chiến vẫn & đã làm đc điều như này vào 60n trước....ôi!, tôi yêu mN của tôi biết nhường nào!",2,HATE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
Ns vậy lại xúc phạm cái đầu b**i 😐,2,HATE,0,2,1,2,CLEAN,HATE,OFFENSIVE,HATE,0,1,0,1,HATE -> OFFENSIVE
vụ này dạo này lắng xuốg r mà. nay s lại v. ai ở đó. nói ae biết cái coi. hóg qá chừg hà -_-,0,CLEAN,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,1,1,0,1,CLEAN -> HATE
Đùa :)) nó rời khỏi eu chứ có phải nó bê cái nước nó ra khỏi châu âu đi sang châu khác k mà cứ cãi thế nhỉ ngu đ chịu được =))),1,OFFENSIVE,2,2,2,2,HATE,HATE,HATE,HATE,0,0,0,0,OFFENSIVE -> HATE
"Cần xử tử con thú máu lạnh này vì nếu để nó sống , xã hội sẽ nguy hiểm hơn !",1,OFFENSIVE,0,0,2,2,CLEAN,CLEAN,HATE,HATE,0,0,0,0,OFFENSIVE -> HATE
Phạm Văn Lộc vãi lol lộc,2,HATE,1,1,1,1,OFFENSIVE,OFFENSIVE,OFFENSIVE,OFFENSIVE,0,0,0,0,HATE -> OFFENSIVE
"Trâu bò chứ ko phải người mà. 🤔 Sức chịu đựng của dân thủ đô thật đáng ngưỡng mộ. Hàng ngày họ hít thủy ngân, bụi mịn ô nhiễm, uống nước thải qua đường ống làm bằng vật liệu phế thải trung quốc (ống nước bể mấy chục lần), ăn thực phẩm chứa chất độc hại",1,OFFENSIVE,2,0,2,1,HATE,CLEAN,HATE,OFFENSIVE,0,0,0,1,OFFENSIVE -> HATE
Ma nây giau nhieu ma che nguoi ngheo khâu nghiep qua chi oi,0,CLEAN,0,0,2,1,CLEAN,CLEAN,HATE,OFFENSIVE,1,1,0,0,CLEAN -> HATE
ngành CA tìm được người như vậy thật hiếm( vạn người chỉ có một) toàn tham nhũng và bắt lạt dân,0,CLEAN,0,2,2,2,CLEAN,HATE,HATE,HATE,1,0,0,0,CLEAN -> HATE
"Thiều Thị Thanh Nga 🤭 thế mà cái kết ko có hậu cho hệ sinh thái j cả, ức chế vãi",0,CLEAN,2,1,1,0,HATE,OFFENSIVE,OFFENSIVE,CLEAN,0,0,0,1,CLEAN -> OFFENSIVE
chuaanr vl anh tôi,0,CLEAN,0,0,1,1,CLEAN,CLEAN,OFFENSIVE,OFFENSIVE,1,1,0,0,CLEAN -> OFFENSIVE
Lê Văn Quật nhớ thời ffq :)),0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
Quen lối sống hùa bầy đàng. Mỗi người Viet chúng ta trước khi làm việc gì hãy dùng cái đầu để suy nghĩ.,2,HATE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
Tui puồn gke ợ 🤧,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
Con trai cũng tưởng mình là hoàng tử đấy thôi cũng có thằng bắt con gái đợi hết mẹ tuổi thanh xuân rồi cho câu anh yêu người khác rồi chia tay :),0,CLEAN,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,1,1,0,1,CLEAN -> HATE
cho nó tù đê,0,CLEAN,1,1,1,1,OFFENSIVE,OFFENSIVE,OFFENSIVE,OFFENSIVE,0,0,0,0,CLEAN -> OFFENSIVE
Chịch xã giao đêêêêê,1,OFFENSIVE,1,1,0,1,OFFENSIVE,OFFENSIVE,CLEAN,OFFENSIVE,1,1,0,1,OFFENSIVE -> CLEAN
giống lão gà mên teong là xì trum vl,2,HATE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
"Nha tien tri co gang manh khoe, de sau nay ve viet nam cung tau hai voi bac trong lu nhek",0,CLEAN,2,0,2,0,HATE,CLEAN,HATE,CLEAN,0,1,0,1,CLEAN -> HATE
Khi bạn muốn bợ đít ai đó nhưng bạn không có não. Ngu như lợn nhưng vẫn làm báo Đảng đĩ.,1,OFFENSIVE,2,2,2,2,HATE,HATE,HATE,HATE,0,0,0,0,OFFENSIVE -> HATE
"Đưa từ vụ bán độ lịch sử 4 cái tàu choán nước hơn nghìn tấn,ngắm bắn bằng radar,F5 thì đậu chật kín đà nẵng,hải quân hạng 6,không quân hạng 4 thế giới,hùng hổ ra trận bắn lẫn nhau rồi bị mấy cái tầu cởi chuồng từ ww2 hiếp dâm chết :v",0,CLEAN,2,2,2,2,HATE,HATE,HATE,HATE,0,0,0,0,CLEAN -> HATE
Tranh cho va bong sa ban gai cung kg gai trai chan ra trai hahahA,1,OFFENSIVE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,OFFENSIVE -> CLEAN
Hôm lọ tao đọc cmt còn có thằng bảo. Đã là đam mê thì kể cả có bán đất bán nhà thì vẫn cần phải làm để phục vụ đam mê và nó chửi tao hiểu cc gì về đam mê :)),0,CLEAN,0,1,1,0,CLEAN,OFFENSIVE,OFFENSIVE,CLEAN,1,0,0,1,CLEAN -> OFFENSIVE
Nát từ trong ra ngoài 😏😏😏,0,CLEAN,0,1,1,0,CLEAN,OFFENSIVE,OFFENSIVE,CLEAN,1,0,0,1,CLEAN -> OFFENSIVE
Cám ơn đảng. Cám ơn nhà nc 😏,2,HATE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
"Tôi không dùng bảo hiểm , bởi vì bác sĩ coi thường sức khỏe bệnh nhân dùng bảo hiểm !!!!!!",2,HATE,0,2,0,0,CLEAN,HATE,CLEAN,CLEAN,0,1,0,0,HATE -> CLEAN
"Nói năng :)) gớm, cách li ảnh hưởng đến công việc thật, nhưng k cách ly ảnh hưởng đến cả đất nước, cả mạng người đấy anh ạ :)) dăm ba cái ngột ngạt :))",0,CLEAN,0,1,1,0,CLEAN,OFFENSIVE,OFFENSIVE,CLEAN,1,0,0,1,CLEAN -> OFFENSIVE
"Đúng rồi, nhìn có ria mép , với mặt giống đàn ông vcl :v",0,CLEAN,0,1,1,0,CLEAN,OFFENSIVE,OFFENSIVE,CLEAN,1,0,0,1,CLEAN -> OFFENSIVE
