id,texts,label_original,label_gemini
2912,"Tôi nói nhiều lần rồi. Cái BHXH không nên nghĩ là tiền của chỉ bản thân anh, nó là tiền đóng vào cái quỹ chung để hỗ trợ cả xã hội. Cứ coi như ""thuế nuôi người già"" đi cho nhẹ đầu.",0,0
2913,Lần đầu tiên tôi nghe thấy có chỗ làm tuyển dụng theo học bạ cấp 3 đấy. Hay anh kia nói mấy chỗ chỉ yêu cầu học xong lớp 12 thì tôi đéo biết.,0,1
2914,"Tao ăn mỳ mấy tháng nay chứ. Ho như chó sủa ma ấy. Tao có 1 căn hộ . 1 miếng đất ngoài tp TD , tầm này năm ngoái mua 1 miếng 500m ở quê vợ. Quê tao thì tao chả có gì . Toàn của ông già ko tính.",0,1
2915,"Cái mày nói mới đúng là cái ai cũng biết: ""Túm nó lại quát hai phát là chết """,0,1
2916,Cái xứ này ẩu tả riết quen,0,1
2917,"ủa ở mỹ éo có nghiệp đoàn ah.12h/ngày, 7 ngày trên tuần ko tăng lượng thì kiện bỏ bu thằng úp bô đi chứ.",0,1
2918,*** *** *** *** .....,0,1
2919,"Dân trí cao thì nó vậy, sinh con ra cho bọn địa chủ, chủ nô nó bốc lột à? Một là nhà nước điều chỉnh chính sách cho người dân, hai là giảm dân số thôi. Chứ có ai ngu mãi được, các nước phát triển đều vậy rồi.",0,0
2920,Hóng thằng @Cho' vào phẫn nộ,0,1
2921,"Đồng chí này thật hài hước. Đang bàn chuyện HN, anh lại lôi SG vào. SG thiếu gì quận bé tẹo, sao anh ko chửi lãnh đạo bọn quận 1, quận 3 quản lý kém?",0,1
2922,Nói tào lao gì vậy bạn?,0,0
2923,Tới đi thím. À mà thím bảo cái bọn Tâm sự trên website vnexpress bớt xạo đi nha,0,1
2924,Từ khi nào phải sống theo ý mày mới là thượng đẳng thế,0,1
2925,"ai dám bỉ bôi vậy? t đang ngưỡng mộ gái NH sang chảnh lương 40tr/ tháng đó fen, khùng hay sao mà bỉ bôi vậy, bớt gắp lửa bỏ tay người đi!",0,1
2926,"Chỉ trong VOz này thành viên tuy cận đụt trĩ nhưng bao giờ cũng hiểu được tư nhân hóa điện nó dã man thế nào, lúc đó 10 k 1 số điện cấm kêu. Trên fb mấy ông ô tô fun mang tiếng già đầu mà ngu lúc nào cũng bảo sao ko tư nhân ngành điện như mạng internet, viễn thông. haiz",0,1
2927,"Đầy mà Nhưng bọn khôn thường dấu gia thế, nhưng có 1 đặc điểm chung là những thằng hay cãi và ý kiến hoặc sẵn sàng fighting với cả cấp trên thì thường là đại gia đi làm Phận nghèo đi làm kiếm sống gần như ít có sự phản kháng, Tôi là 1 ví dụ",0,1
2928,Cần éo gì tập gym. Lâu lâu vẫn vác vài bao gạo 50kg bình thường.,0,1
2929,"Ai bảo học giỏi quá làm đéo gì, cứ học ngu ngu như tôi thì chả bao giờ vướng bận mấy cái thi cử hay giỏi giang cả. Ở nhà ông bà giả chỉ cần lên lớp là được, nên chưa bao giờ phải xoắn mấy cái trù dập vì không ai dám cho học sinh lớp mình chủ nhiệm bị ở lại lớp cả.",0,1
2930,"Tốt nhất nên đọc và tìm hiểu, bớt trẻ trâu ba xàm đi.",0,1
2931,"Chuẩn, toàn làm ba cái trò nhăng cuội.",0,1
2932,"Nhạc trong đầu tự nhiên vang lên "" tèo téo tèo téo tèo. Tèo teo tèo. Tèo teo téo teo tèo. Tèo téo tèo téo tèo, téo tèo """,0,0
2933,Chả hiểu chửi cái gì?,0,0
2934,"Về méc má, chứ phản kháng 1 cái là đi tù như chơi",0,1
2935,Chui vào mấy chỗ sang đẹp thì chỗ éo nào chả thế vào chỗ bình dân coi đến chịu ..,0,1
2936,thế chắc sắp tới sẽ gõ mạnh bọn đại lý nhà cái nước ngoài để mở đường cho nhà cái vn đây,0,1
2937,Chơi ngu còn đăng lên mạng,0,1
2938,"Với bản tính của người việt, bđs mà chết thì dân cũng đéo dám mua nha. Chỉ khi nào tăng giá thì mới lao đầu vào mua thôi.",0,1
2939,"Từ những năm 189x Nhật nó đã đấm sml Nga, Thanh; sau đó nhảy vào cạnh tranh với cả Mẽo, Anh, Pháp... để chia sẻ quyền lợi trên đất Tàu; lúc đấy Mẽo nào buff cho nó Thế chiến 2 đấm sml cả châu Á, Mẽo nào buff cho nó. Mẽo mà méo kìm nó lại thì ko khéo quân sự nó bây giờ Tàu phải sợ đái ra máu đấy",0,1
2940,"Case này thì áo vàng đúng rồi còn gì. Chưa biết gì đã đòi kinh doanh to rồi, còn phải vay thêm vốn ngân hàng nữa thì chả khác mẹ gì chơi tài xỉu.",0,1
2941,"cái cơ chế của cây mắc cỡ ko phải là cơ chế ""đau"" của động vật nói chung",0,0
2942,"Để cho bọn đoàn đội làm quản lý thì hậu quả nó như thế đấy. Đợt thiếu xăng trước là do tư nhân nó không muốn bán chứ không phải thiếu thật. Các ông bắt nó bán ra bằng giá nhập vào thì có thằng ngu mới bán tiếp, nó làm kinh doanh chứ có phải từ thiện đâu. Tiền điện nước, lương nhân viên ai trả?",0,1
2943,Gớm thằng sun nó ném vào đấy cả đống tiền rồi nó khác biết cách thu hút với giữ khách quay lại bà nà không cần vốt dơ múa phím hộ đâu,0,1
2944,"Muốn đổ xăng thì cứ lên voz, cứ đăng bài xăng ở HN thì các con giời ngoài đó lại thi nhau vào cmt mới đổ xong, xăng ngoài này còn cả đống, chả vấn đề, chả phải bu đông, vừa tràn bình Nhưng tôi thử lên fb gõ từ ""xăng hà nội"" thì thấy cả đống cmt của dân ngoài đó than không đổ đc xăng là sao nhỉ // Vừa cmt xong thì thấy 2 thằng ở trên cmt y chang",0,1
2945,"Ngoài đời éo thấy nhà nào kinh doanh lâu năm, ổn định 1 phát phá sản dc",0,1
2946,Rồi nhiều kèo thằng cha bị đàn áp tao bênh thằng cha sao m đ kể vô ?,0,1
2947,Vào sinh ra tử xong đéo đc gì,0,1
2948,"Anh xàm lông, người dân Đông Lào hiện tại chưa được định nghĩa cũng như khái niệm biểu tình. Tất cả điều là hành vi vi phạm pháp luật: tụ tập đông người gây mất an ninh trật tự. Nên hiện tại anh xúi người ta ra đường để bị vô tù à? Anh cho quyền người ta biểu tình đi rồi lúc đó anh xem thằng nào cấp tiến, thằng nào cào phím",0,2
2949,"Trai hư là Trai éo gì, định nghĩa giùm cái",0,1
2950,"Báo chí Việt Nam vốn truyền thống ""nhét chữ vào mồm"" người khác mà. Dịch đúng cái bài trên Sina Sport theo ảnh chụp của lều báo thì tiêu đề sẽ dịch nôm là:",0,0
2951,Vovan và Lexus 2 thằng cha này không biết làm đc mấy chục vụ kiểu này rồi,0,1
2952,Vi hiến nó kiện thối mồm.,0,1
2953,"Hệ quả là cuối cùng éo bik làm gì cứ lao đầu vào ""Quản trị kinh doanh"" haizz",0,1
2954,thế nên tôi trung thành với calis ừ thì éo đô dc như mấy ông tập gym nhưng sẽ éo bao giờ bị tạ đè,0,1
2955,"Mỹ 1 năm gần 600k vụ trộm đột nhập, nó có luật phòng vệ chính đáng cũng đéo ai man rợ giết người phủ đầu đâu anh ạ.",0,1
2956,"Phấn đào nhà tôi top 10 mà giờ cũng đéo cần lo cạnh tranh, tầm nhìn xa vkl.",0,1
2957,Đặt cái tiêu đề vcl.,0,1
2958,Phong thái quý tộc của Hoàng tử được giáo dục từ bé phải khác thằng cục súc nhà quê chứ,0,2
2959,"Bây giờ công nghệ của anh chế tàu bè máy móc súng ống để làm cảnh, đánh nhau sứt đầu mẻ trán vs mấy thằng hàng xóm tranh mấy dẻo đất bằng cái yếm à? Thế tại sao ko đi đô hộ mấy thằng dân ngu mọi đen mọi vàng mọi đỏ, ez game đúng ko?. Để rồi cuối cùng lột trần cái công cuộc khai hoá văn minh vẫn là bóc lột thuộc địa, tích trữ tư bản...Nó là hiện thực khách quan va chạm giữa các nền văn minh rồi mà các a cứ tô hồng như tuyên láo",0,2
2960,"A nào lập thớt Man đần mới thì làm ơn đừng dùng chữ ""Manchester United"" giùm. Tôi đoán chữ này bị gg check kĩ cmnr, nên thay bằng chữ ""Man đần"" để thoát gg check. Và cũng xin các a đừng chửi bới nhặng xị nữa, bash nhau = kiến thức, đừng = những câu chửi chợ búa.. Làm ơn",0,1
2961,"thế nên thằng thớt nó mới tạo cái thớt này, mày hiểu chưa ""có khi nào người ngoài hành tinh đã tạo gieo sự sống trên trái đất và con người cũng được ailen tạo ra""​còn mày muốn tìm hiểu về thiên thạch chứa hữu cơ thì lên google mà tìm, toàn bài mới thôi link",0,2
2962,Trư toàn nói xàm xàm!,0,1
2963,"Đù, thằng nào suy nghĩ ra cái này cũng ghê thật. Lỡ đi du học, đi công tác hơn 12 tháng thì sao ? Mà đi công tác trong nước mà hơn 12 tháng thì sao.",0,1
2964,Sao 1 hiện tượng cực phổ biến vậy lại mà y học lại mù mờ thế nhỉ? Chẳng lẽ cả đám Đông Á bệnh phu không thằng nào nghiên cứu,0,2
2965,thằng binz này có phải là mỹ kiều ko thế sao nó hát cứ lồng mấy từ nước ngoài vào vậy,0,2
2966,"Nâng giá đất quá cao: Lợi cho bọn cò bds, lợi cho những người đất nhiều ở quê, và bọn khôn lỏi gắn mác nhà đầu tư, nói thẳng ra là đéo đóng góp đc gì cho nền kinh tế sản xuất hết. Khổ cho cái đám khởi nghiệp làm ăn, từ sản xuất tới dịch vụ vì mặt bằng tăng giá, đất sản xuất tăng giá chôn cả đống vốn vào phần đó, khổ cho tầng lớp lao động công nhân và nhân viên bình thường vì đi làm bục mặt ko đủ tiền mua đất xây nhà. Giờ mày cảm thấy tầng lớp nào có ích cho xã hội: lũ kền kền ăn bám hay lực lượng sản xuất chính.",0,2
2967,Éo hiểu? Có gì liên quan ở đây à?,0,1
2968,"Test kháng thể là biết thôi bác, như BN162 đó. Mà thằng Hàn làm ăn lôm côm quá",0,2
2969,Mình thì rất ủng hộ bọn trộm chó. Xích hết mịa những con chó thả rông không rọ mỗm đi. Để nó lông nhông cắn người là không được,0,1
2970,"Trả nợ đi bạn, tụi nó có mất dạy thì cùn đúng luật mà chơi, có vay có trả. Nó mà post hình lên 1 phát thì mang tiếng cả đời",0,1
2971,"1 năm đi tới 2v xe gia đình đã là nhiều vl rồi đấy, chia bình quân đã là chạy hơn 50km/ngày cả năm. ko chạy dịch vụ thì làm mẹ có thằng điên nào 1 ngày chạy 100km mà lên được 4v",0,1
2972,Like vì đéo hiểu gì cả nào,0,1
2973,"cho con vào lớp 1 luôn đi bác ạ, nó ko thích học với bọn trẻ ranh mẫu giáo đó",0,2
2974,Đéo like. Đéo liên quan.,0,1
2975,Méo hiểu đi hỏi cái đấy để làm gì luôn?,0,1
2976,Và Winner cũng không lên đây lập thớt nhảm lol như thằng chủ thớt đâu,0,2
2977,bây giờ xuất khẩu lao động sang Nhật Hàn ở các tỉnh miền Bắc rất mạnh ở Nam Định có nguyên 1 làng là toàn con đi XKLĐ gửi tiền về xây nhà cho bố mẹ,0,0
2978,"Thiago bị thất sủng cmnr, trận trước đá có vài phút cuối mà có mấy pha mất bóng nguy hiểm vãi, mà đéo hiểu Minamino kiểu như con rơi của Klopp vậy, suốt ngày được ưu ái",0,1
2979,Hàng nhái hay gì mà nhìn xấu đui vậy bro?,0,1
2980,"Có những cái nó nói đúng, nói chuẩn thì công nhận, có những cái đéo đúng thì bỏ ngoài tai, đúng thì chả lẽ bảo sai. Chứ chả dở hơi đi thần tượng hay hâm mộ gì. Tay này nó biết làm hình ảnh, có 1 video nó nói nghề của nó là tạo kol và đánh bóng tên tuổi, vậy là nó đạt được mục đích rồi",0,1
2981,"Sai tên thì nghỉ mẹ đi, chẳng tội gì mà đi",0,1
2982,"đó chỉ là cái thủ tục rác rưởi thôi, bỏ đi nhé!",0,1
2983,"Nếu nó thích phong cách Tây thì sẽ là ""Ô mài gót"", ""Ồ giẹt"", ""Phấc mi"".",0,1
2984,"ui nick voz có giá trị gì đâu cho nó gạch, chắc nhãi con thì mới rảnh việc làm trò như thế thôi, chấp trẻ con làm gì bác!!",0,2
2985,"tôi đi nội soi thì dạ dày không có vấn đề gì , chỉ là đéo hiểu tại sao uống nước dừa liên tục 1 tuần thì nó bị thế , ngưng 1 cái thì hôm sau lại bình thường",0,1
2986,h1 làm quá tốt rồi mấy anh chửi đéo gì vậy,0,1
2987,Voz nào chứ làm gì phải voz này,0,0
2988,căn bản nó vô thưởng vô phạt. Chứ thực ra các chuyện khác nó pha trò dễ động chạm tới tự ái mọi người,0,1
2989,"Thà cho mỗi cháu đóng mẹ nó 50k 100k đi cho nhẹ, đây nhìn con xách khệ nệ vào trường mà thấy thương. Phong trào thời bao cấp, giờ vẫn giữ thì chịu cái bọn phát động phong trào",0,1
2990,Thuế VAT là thuế đánh vào người dùng cuối. Doanh nghiệp chỉ là trung gian thu cho nhà nước thôi. Có quyền gì mà kêu giảm hay giữ nguyên! Một cu li đếch phải làm các nghiệp vụ về thuế cười sung sướng nói.,0,1
2991,"Tất nhiên gần mực thì đen, gần đèn thì cháy, nhưng vẫn là do bản tính là nhiều. Một người có ý thức thì đưa vào môi trường tốt thì nó sẽ có ý thức, còn 1 người đéo có ý thức thì đi đâu nó cũng lộ bản chất. Tóm lại, bản tính vẫn quyết định nhiều hơn môi trường, 7 phần bản tính, 3 phần môi trường.",0,1
2992,"Nếu của thằng dân thì giờ thu tiền của thằng dân và nhà nước thu thuế rồi bù qua cho EVN cũng như nhau mà. 2 cái cũng như nhau, đường nào cũng lỗ thế sao ko cho nó khai báo lỗ.",0,1
2993,Mày nói chuyện cứ như đang ở tư bản vậy = )),0,1
2994,"Thằng cầm page vin đó là mấy thằng tạo page đi tuyên truyền,chat kích động mọi người để lên like page thôi.Nói thật mấy ông trong thớt này đi đôi co với cái Page 50 likes thì tôi biết các ông là thành phần nào trong xã hội rồi",0,2
2995,"Tr khi đập máy thằng sv đã rất bố láo fen k xem à. THP là 1 hệ thống còn ô xe ôm là 1 người dân, ngta học thức kém,EQ thấp có thể hiểu phản ứng nhất thời ngta k làm chủ dc. Giữa ng với người phải xanh chín, đó là luật bất thành văn ở mọi xh, vậy thôi",0,2
2996,"cái tờ này chả có cái giá trị gì nếu lời người ta nói là đúng,ko bôi nhọ,nói xấu.Lại nhớ vụ ngày xưa đọc báo 2 thăng say rượu ký giấy sinh tử xong đâm nhau ,1 thằng chết",0,1
2997,"Em chơi game hay thấy bọn TQ nói cái gì đó nghe đại khái là ""quọ tò"" ""quọ tò""",0,0
2998,Nước trong thì không có cá Người tốt quá đéo ai chơi,0,1
2999,"Kệ cha tụi nó, thắc mắc làm j.",0,1
3000,"Nó bỏ ra 1 nhưng vơ vét 100, vét cạn kiệt từ sức lao động cho tới tài nguyên thì gọi là bóc lột đó fen. Còn nó tự gọi mình là đi khai phá văn mình cho vùng đất khác.",0,1
3001,"Cho hỏi ngu cái, thế giờ thớt ngụ tại nhà obz à? Nhiều khi obz chết để lại cho cái nhà lại có gia sản",0,1
